log_file,experiment,setting,algorithm,is_rerun,mode,task,optimizer,p,hidden_width,alpha,seed,num_clients,local_epochs,fraction_train,partition,dirichlet_alpha,proximal_mu,server_lr,tau,weight_decay,t_grok,t_50,final_acc,grokked,censored,history_path
exp2_a0.2_K50.log,exp2,,,False,centralized,addition,gd,97,256,0.004,456,,,,,,,,,,inf,inf,0.6,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.004_s456.json
exp2_a0.2_K50.log,exp2,,,False,federated,addition,gd,97,256,0.2,42,50,5,1.0,iid,,,,,,inf,inf,0.7,False,True,results/exp2_aggregation/fl_iid/history_fed_addition_gd_p97_N256_a0.2_K50_le5_ft1.0_iid_s42.json
exp2_a0.2_K50.log,exp2,,,False,federated,addition,gd,97,256,0.2,123,50,5,1.0,iid,,,,,,inf,inf,0.7,False,True,results/exp2_aggregation/fl_iid/history_fed_addition_gd_p97_N256_a0.2_K50_le5_ft1.0_iid_s123.json
exp2_a0.2_K50.log,exp2,,,False,federated,addition,gd,97,256,0.2,456,50,5,1.0,iid,,,,,,inf,inf,0.6,False,True,results/exp2_aggregation/fl_iid/history_fed_addition_gd_p97_N256_a0.2_K50_le5_ft1.0_iid_s456.json
exp2_a0.2_K97.log,exp2,,,False,centralized,addition,gd,97,256,0.2,42,,,,,,,,,,inf,inf,1.9,False,True,results/exp2_aggregation/cent_full/history_addition_gd_p97_N256_a0.2_s42.json
exp2_a0.2_K97.log,exp2,,,False,centralized,addition,gd,97,256,0.2,123,,,,,,,,,,inf,inf,6.5,False,True,results/exp2_aggregation/cent_full/history_addition_gd_p97_N256_a0.2_s123.json
exp2_a0.2_K97.log,exp2,,,False,centralized,addition,gd,97,256,0.2,456,,,,,,,,,,inf,inf,2.3,False,True,results/exp2_aggregation/cent_full/history_addition_gd_p97_N256_a0.2_s456.json
exp2_a0.2_K97.log,exp2,,,False,centralized,addition,gd,97,256,0.002061855670103093,42,,,,,,,,,,inf,inf,0.7,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.002061855670103093_s42.json
exp2_a0.2_K97.log,exp2,,,False,centralized,addition,gd,97,256,0.002061855670103093,123,,,,,,,,,,inf,inf,0.7,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.002061855670103093_s123.json
exp2_a0.2_K97.log,exp2,,,False,centralized,addition,gd,97,256,0.002061855670103093,456,,,,,,,,,,inf,inf,0.7,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.002061855670103093_s456.json
exp2_a0.2_K97.log,exp2,,,False,federated,addition,gd,97,256,0.2,42,97,5,1.0,iid,,,,,,inf,inf,0.3,False,True,results/exp2_aggregation/fl_iid/history_fed_addition_gd_p97_N256_a0.2_K97_le5_ft1.0_iid_s42.json
exp2_a0.2_K97.log,exp2,,,False,federated,addition,gd,97,256,0.2,123,97,5,1.0,iid,,,,,,inf,inf,0.4,False,True,results/exp2_aggregation/fl_iid/history_fed_addition_gd_p97_N256_a0.2_K97_le5_ft1.0_iid_s123.json
exp2_a0.2_K97.log,exp2,,,False,federated,addition,gd,97,256,0.2,456,97,5,1.0,iid,,,,,,inf,inf,0.4,False,True,results/exp2_aggregation/fl_iid/history_fed_addition_gd_p97_N256_a0.2_K97_le5_ft1.0_iid_s456.json
exp2_a0.30_K10.log,exp2,,,False,centralized,addition,gd,97,256,0.3,42,,,,,,,,,,12600.0,10600.0,100.0,True,False,results/exp2_aggregation/cent_full/history_addition_gd_p97_N256_a0.3_s42.json
exp2_a0.30_K10.log,exp2,,,False,centralized,addition,gd,97,256,0.3,123,,,,,,,,,,12600.0,10600.0,100.0,True,False,results/exp2_aggregation/cent_full/history_addition_gd_p97_N256_a0.3_s123.json
exp2_a0.30_K10.log,exp2,,,False,centralized,addition,gd,97,256,0.3,456,,,,,,,,,,13300.0,11500.0,100.0,True,False,results/exp2_aggregation/cent_full/history_addition_gd_p97_N256_a0.3_s456.json
exp2_a0.30_K10.log,exp2,,,False,centralized,addition,gd,97,256,0.03,42,,,,,,,,,,inf,inf,0.0,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.03_s42.json
exp2_a0.30_K10.log,exp2,,,False,centralized,addition,gd,97,256,0.03,123,,,,,,,,,,inf,inf,0.0,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.03_s123.json
exp2_a0.30_K10.log,exp2,,,False,centralized,addition,gd,97,256,0.03,456,,,,,,,,,,inf,inf,0.0,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.03_s456.json
exp2_a0.30_K2.log,exp2,,,False,centralized,addition,gd,97,256,0.3,42,,,,,,,,,,12600.0,10600.0,100.0,True,False,results/exp2_aggregation/cent_full/history_addition_gd_p97_N256_a0.3_s42.json
exp2_a0.30_K2.log,exp2,,,False,centralized,addition,gd,97,256,0.3,123,,,,,,,,,,12600.0,10600.0,100.0,True,False,results/exp2_aggregation/cent_full/history_addition_gd_p97_N256_a0.3_s123.json
exp2_a0.30_K2.log,exp2,,,False,centralized,addition,gd,97,256,0.3,456,,,,,,,,,,13300.0,11500.0,100.0,True,False,results/exp2_aggregation/cent_full/history_addition_gd_p97_N256_a0.3_s456.json
exp2_a0.30_K2.log,exp2,,,False,centralized,addition,gd,97,256,0.15,42,,,,,,,,,,inf,inf,0.5,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.15_s42.json
exp2_a0.30_K2.log,exp2,,,False,centralized,addition,gd,97,256,0.15,123,,,,,,,,,,inf,inf,0.7,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.15_s123.json
exp2_a0.30_K2.log,exp2,,,False,centralized,addition,gd,97,256,0.15,456,,,,,,,,,,inf,inf,0.6,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.15_s456.json
exp2_a0.30_K2.log,exp2,,,False,federated,addition,gd,97,256,0.3,42,2,5,1.0,iid,,,,,,12550.0,10600.0,100.0,True,False,results/exp2_aggregation/fl_iid/history_fed_addition_gd_p97_N256_a0.3_K2_le5_ft1.0_iid_s42.json
exp2_a0.30_K2.log,exp2,,,False,federated,addition,gd,97,256,0.3,123,2,5,1.0,iid,,,,,,12575.0,10560.0,100.0,True,False,results/exp2_aggregation/fl_iid/history_fed_addition_gd_p97_N256_a0.3_K2_le5_ft1.0_iid_s123.json
exp2_a0.30_K2.log,exp2,,,False,federated,addition,gd,97,256,0.3,456,2,5,1.0,iid,,,,,,13340.0,11475.0,100.0,True,False,results/exp2_aggregation/fl_iid/history_fed_addition_gd_p97_N256_a0.3_K2_le5_ft1.0_iid_s456.json
exp2_a0.30_K20.log,exp2,,,False,centralized,addition,gd,97,256,0.3,42,,,,,,,,,,12600.0,10600.0,100.0,True,False,results/exp2_aggregation/cent_full/history_addition_gd_p97_N256_a0.3_s42.json
exp2_a0.30_K20.log,exp2,,,False,centralized,addition,gd,97,256,0.3,123,,,,,,,,,,12600.0,10600.0,100.0,True,False,results/exp2_aggregation/cent_full/history_addition_gd_p97_N256_a0.3_s123.json
exp2_a0.30_K20.log,exp2,,,False,centralized,addition,gd,97,256,0.3,456,,,,,,,,,,13300.0,11500.0,100.0,True,False,results/exp2_aggregation/cent_full/history_addition_gd_p97_N256_a0.3_s456.json
exp2_a0.30_K20.log,exp2,,,False,centralized,addition,gd,97,256,0.015,42,,,,,,,,,,inf,inf,0.0,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.015_s42.json
exp2_a0.30_K20.log,exp2,,,False,centralized,addition,gd,97,256,0.015,123,,,,,,,,,,inf,inf,0.1,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.015_s123.json
exp2_a0.30_K20.log,exp2,,,False,centralized,addition,gd,97,256,0.015,456,,,,,,,,,,inf,inf,0.0,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.015_s456.json
exp2_a0.30_K5.log,exp2,,,False,centralized,addition,gd,97,256,0.3,42,,,,,,,,,,12600.0,10600.0,100.0,True,False,results/exp2_aggregation/cent_full/history_addition_gd_p97_N256_a0.3_s42.json
exp2_a0.30_K5.log,exp2,,,False,centralized,addition,gd,97,256,0.3,123,,,,,,,,,,12600.0,10600.0,100.0,True,False,results/exp2_aggregation/cent_full/history_addition_gd_p97_N256_a0.3_s123.json
exp2_a0.30_K5.log,exp2,,,False,centralized,addition,gd,97,256,0.3,456,,,,,,,,,,13300.0,11500.0,100.0,True,False,results/exp2_aggregation/cent_full/history_addition_gd_p97_N256_a0.3_s456.json
exp2_a0.30_K5.log,exp2,,,False,centralized,addition,gd,97,256,0.06,42,,,,,,,,,,inf,inf,0.2,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.06_s42.json
exp2_a0.30_K5.log,exp2,,,False,centralized,addition,gd,97,256,0.06,123,,,,,,,,,,inf,inf,0.2,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.06_s123.json
exp2_a0.30_K5.log,exp2,,,False,centralized,addition,gd,97,256,0.06,456,,,,,,,,,,inf,inf,0.1,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.06_s456.json
exp2_a0.30_K5.log,exp2,,,False,federated,addition,gd,97,256,0.3,42,5,5,1.0,iid,,,,,,12650.0,10680.0,100.0,True,False,results/exp2_aggregation/fl_iid/history_fed_addition_gd_p97_N256_a0.3_K5_le5_ft1.0_iid_s42.json
exp2_a0.30_K5.log,exp2,,,False,federated,addition,gd,97,256,0.3,123,5,5,1.0,iid,,,,,,12665.0,10620.0,100.0,True,False,results/exp2_aggregation/fl_iid/history_fed_addition_gd_p97_N256_a0.3_K5_le5_ft1.0_iid_s123.json
exp2_a0.30_K5.log,exp2,,,False,federated,addition,gd,97,256,0.3,456,5,5,1.0,iid,,,,,,13445.0,11555.0,100.0,True,False,results/exp2_aggregation/fl_iid/history_fed_addition_gd_p97_N256_a0.3_K5_le5_ft1.0_iid_s456.json
exp2_a0.30_K50.log,exp2,,,False,centralized,addition,gd,97,256,0.3,42,,,,,,,,,,12600.0,10600.0,100.0,True,False,results/exp2_aggregation/cent_full/history_addition_gd_p97_N256_a0.3_s42.json
exp2_a0.30_K50.log,exp2,,,False,centralized,addition,gd,97,256,0.3,123,,,,,,,,,,12600.0,10600.0,100.0,True,False,results/exp2_aggregation/cent_full/history_addition_gd_p97_N256_a0.3_s123.json
exp2_a0.30_K50.log,exp2,,,False,centralized,addition,gd,97,256,0.3,456,,,,,,,,,,13300.0,11500.0,100.0,True,False,results/exp2_aggregation/cent_full/history_addition_gd_p97_N256_a0.3_s456.json
exp2_a0.30_K50.log,exp2,,,False,centralized,addition,gd,97,256,0.006,42,,,,,,,,,,inf,inf,0.4,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.006_s42.json
exp2_a0.30_K50.log,exp2,,,False,centralized,addition,gd,97,256,0.006,123,,,,,,,,,,inf,inf,0.3,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.006_s123.json
exp2_a0.30_K50.log,exp2,,,False,centralized,addition,gd,97,256,0.006,456,,,,,,,,,,inf,inf,0.4,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.006_s456.json
exp2_a0.30_K97.log,exp2,,,False,centralized,addition,gd,97,256,0.3,42,,,,,,,,,,12600.0,10600.0,100.0,True,False,results/exp2_aggregation/cent_full/history_addition_gd_p97_N256_a0.3_s42.json
exp2_a0.30_K97.log,exp2,,,False,centralized,addition,gd,97,256,0.3,123,,,,,,,,,,12600.0,10600.0,100.0,True,False,results/exp2_aggregation/cent_full/history_addition_gd_p97_N256_a0.3_s123.json
exp2_a0.30_K97.log,exp2,,,False,centralized,addition,gd,97,256,0.3,456,,,,,,,,,,13300.0,11500.0,100.0,True,False,results/exp2_aggregation/cent_full/history_addition_gd_p97_N256_a0.3_s456.json
exp2_a0.30_K97.log,exp2,,,False,centralized,addition,gd,97,256,0.003092783505154639,42,,,,,,,,,,inf,inf,0.7,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.003092783505154639_s42.json
exp2_a0.30_K97.log,exp2,,,False,centralized,addition,gd,97,256,0.003092783505154639,123,,,,,,,,,,inf,inf,0.6,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.003092783505154639_s123.json
exp2_a0.30_K97.log,exp2,,,False,centralized,addition,gd,97,256,0.003092783505154639,456,,,,,,,,,,inf,inf,0.6,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.003092783505154639_s456.json
exp2_a0.35_K10.log,exp2,,,False,centralized,addition,gd,97,256,0.35,42,,,,,,,,,,10000.0,8700.0,100.0,True,False,results/exp2_aggregation/cent_full/history_addition_gd_p97_N256_a0.35_s42.json
exp2_a0.35_K10.log,exp2,,,False,centralized,addition,gd,97,256,0.35,123,,,,,,,,,,9900.0,8500.0,100.0,True,False,results/exp2_aggregation/cent_full/history_addition_gd_p97_N256_a0.35_s123.json
exp2_a0.35_K10.log,exp2,,,False,centralized,addition,gd,97,256,0.35,456,,,,,,,,,,9700.0,8600.0,100.0,True,False,results/exp2_aggregation/cent_full/history_addition_gd_p97_N256_a0.35_s456.json
exp2_a0.35_K10.log,exp2,,,False,centralized,addition,gd,97,256,0.034999999999999996,42,,,,,,,,,,inf,inf,0.0,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.034999999999999996_s42.json
exp2_a0.35_K10.log,exp2,,,False,centralized,addition,gd,97,256,0.034999999999999996,123,,,,,,,,,,inf,inf,0.0,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.034999999999999996_s123.json
exp2_a0.35_K10.log,exp2,,,False,centralized,addition,gd,97,256,0.034999999999999996,456,,,,,,,,,,inf,inf,0.0,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.034999999999999996_s456.json
exp2_a0.35_K10.log,exp2,,,False,federated,addition,gd,97,256,0.35,42,10,5,1.0,iid,,,,,,10120.0,8780.0,100.0,True,False,results/exp2_aggregation/fl_iid/history_fed_addition_gd_p97_N256_a0.35_K10_le5_ft1.0_iid_s42.json
exp2_a0.35_K10.log,exp2,,,False,federated,addition,gd,97,256,0.35,123,10,5,1.0,iid,,,,,,9990.0,8570.0,100.0,True,False,results/exp2_aggregation/fl_iid/history_fed_addition_gd_p97_N256_a0.35_K10_le5_ft1.0_iid_s123.json
exp2_a0.35_K10.log,exp2,,,False,federated,addition,gd,97,256,0.35,456,10,5,1.0,iid,,,,,,9745.0,8605.0,100.0,True,False,results/exp2_aggregation/fl_iid/history_fed_addition_gd_p97_N256_a0.35_K10_le5_ft1.0_iid_s456.json
exp2_a0.35_K2.log,exp2,,,False,centralized,addition,gd,97,256,0.35,42,,,,,,,,,,10000.0,8700.0,100.0,True,False,results/exp2_aggregation/cent_full/history_addition_gd_p97_N256_a0.35_s42.json
exp2_a0.35_K2.log,exp2,,,False,centralized,addition,gd,97,256,0.35,123,,,,,,,,,,9900.0,8500.0,100.0,True,False,results/exp2_aggregation/cent_full/history_addition_gd_p97_N256_a0.35_s123.json
exp2_a0.35_K2.log,exp2,,,False,centralized,addition,gd,97,256,0.35,456,,,,,,,,,,9700.0,8600.0,100.0,True,False,results/exp2_aggregation/cent_full/history_addition_gd_p97_N256_a0.35_s456.json
exp2_a0.35_K2.log,exp2,,,False,centralized,addition,gd,97,256,0.175,42,,,,,,,,,,inf,inf,0.7,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.175_s42.json
exp2_a0.35_K2.log,exp2,,,False,centralized,addition,gd,97,256,0.175,123,,,,,,,,,,inf,inf,0.8,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.175_s123.json
exp2_a0.35_K2.log,exp2,,,False,centralized,addition,gd,97,256,0.175,456,,,,,,,,,,inf,inf,0.7,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.175_s456.json
exp2_a0.35_K2.log,exp2,,,False,federated,addition,gd,97,256,0.35,42,2,5,1.0,iid,,,,,,10010.0,8695.0,100.0,True,False,results/exp2_aggregation/fl_iid/history_fed_addition_gd_p97_N256_a0.35_K2_le5_ft1.0_iid_s42.json
exp2_a0.35_K2.log,exp2,,,False,federated,addition,gd,97,256,0.35,123,2,5,1.0,iid,,,,,,9880.0,8475.0,100.0,True,False,results/exp2_aggregation/fl_iid/history_fed_addition_gd_p97_N256_a0.35_K2_le5_ft1.0_iid_s123.json
exp2_a0.35_K2.log,exp2,,,False,federated,addition,gd,97,256,0.35,456,2,5,1.0,iid,,,,,,9625.0,8525.0,100.0,True,False,results/exp2_aggregation/fl_iid/history_fed_addition_gd_p97_N256_a0.35_K2_le5_ft1.0_iid_s456.json
exp2_a0.35_K20.log,exp2,,,False,centralized,addition,gd,97,256,0.35,42,,,,,,,,,,10000.0,8700.0,100.0,True,False,results/exp2_aggregation/cent_full/history_addition_gd_p97_N256_a0.35_s42.json
exp2_a0.35_K20.log,exp2,,,False,centralized,addition,gd,97,256,0.35,123,,,,,,,,,,9900.0,8500.0,100.0,True,False,results/exp2_aggregation/cent_full/history_addition_gd_p97_N256_a0.35_s123.json
exp2_a0.35_K20.log,exp2,,,False,centralized,addition,gd,97,256,0.35,456,,,,,,,,,,9700.0,8600.0,100.0,True,False,results/exp2_aggregation/cent_full/history_addition_gd_p97_N256_a0.35_s456.json
exp2_a0.35_K20.log,exp2,,,False,centralized,addition,gd,97,256,0.017499999999999998,42,,,,,,,,,,inf,inf,0.0,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.017499999999999998_s42.json
exp2_a0.35_K20.log,exp2,,,False,centralized,addition,gd,97,256,0.017499999999999998,123,,,,,,,,,,inf,inf,0.0,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.017499999999999998_s123.json
exp2_a0.35_K20.log,exp2,,,False,centralized,addition,gd,97,256,0.017499999999999998,456,,,,,,,,,,inf,inf,0.0,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.017499999999999998_s456.json
exp2_a0.35_K20.log,exp2,,,False,federated,addition,gd,97,256,0.35,42,20,5,1.0,iid,,,,,,10250.0,8890.0,100.0,True,False,results/exp2_aggregation/fl_iid/history_fed_addition_gd_p97_N256_a0.35_K20_le5_ft1.0_iid_s42.json
exp2_a0.35_K20.log,exp2,,,False,federated,addition,gd,97,256,0.35,123,20,5,1.0,iid,,,,,,10135.0,8655.0,100.0,True,False,results/exp2_aggregation/fl_iid/history_fed_addition_gd_p97_N256_a0.35_K20_le5_ft1.0_iid_s123.json
exp2_a0.35_K20.log,exp2,,,False,federated,addition,gd,97,256,0.35,456,20,5,1.0,iid,,,,,,9865.0,8705.0,100.0,True,False,results/exp2_aggregation/fl_iid/history_fed_addition_gd_p97_N256_a0.35_K20_le5_ft1.0_iid_s456.json
exp2_a0.35_K5.log,exp2,,,False,centralized,addition,gd,97,256,0.35,42,,,,,,,,,,10000.0,8700.0,100.0,True,False,results/exp2_aggregation/cent_full/history_addition_gd_p97_N256_a0.35_s42.json
exp2_a0.35_K5.log,exp2,,,False,centralized,addition,gd,97,256,0.35,123,,,,,,,,,,9900.0,8500.0,100.0,True,False,results/exp2_aggregation/cent_full/history_addition_gd_p97_N256_a0.35_s123.json
exp2_a0.35_K5.log,exp2,,,False,centralized,addition,gd,97,256,0.35,456,,,,,,,,,,9700.0,8600.0,100.0,True,False,results/exp2_aggregation/cent_full/history_addition_gd_p97_N256_a0.35_s456.json
exp2_a0.35_K5.log,exp2,,,False,centralized,addition,gd,97,256,0.06999999999999999,42,,,,,,,,,,inf,inf,0.2,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.06999999999999999_s42.json
exp2_a0.35_K5.log,exp2,,,False,centralized,addition,gd,97,256,0.06999999999999999,123,,,,,,,,,,inf,inf,0.3,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.06999999999999999_s123.json
exp2_a0.35_K5.log,exp2,,,False,centralized,addition,gd,97,256,0.06999999999999999,456,,,,,,,,,,inf,inf,0.2,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.06999999999999999_s456.json
exp2_a0.35_K5.log,exp2,,,False,federated,addition,gd,97,256,0.35,42,5,5,1.0,iid,,,,,,10050.0,8725.0,100.0,True,False,results/exp2_aggregation/fl_iid/history_fed_addition_gd_p97_N256_a0.35_K5_le5_ft1.0_iid_s42.json
exp2_a0.35_K5.log,exp2,,,False,federated,addition,gd,97,256,0.35,123,5,5,1.0,iid,,,,,,9930.0,8515.0,100.0,True,False,results/exp2_aggregation/fl_iid/history_fed_addition_gd_p97_N256_a0.35_K5_le5_ft1.0_iid_s123.json
exp2_a0.35_K5.log,exp2,,,False,federated,addition,gd,97,256,0.35,456,5,5,1.0,iid,,,,,,9665.0,8550.0,100.0,True,False,results/exp2_aggregation/fl_iid/history_fed_addition_gd_p97_N256_a0.35_K5_le5_ft1.0_iid_s456.json
exp2_a0.35_K50.log,exp2,,,False,centralized,addition,gd,97,256,0.35,42,,,,,,,,,,10000.0,8700.0,100.0,True,False,results/exp2_aggregation/cent_full/history_addition_gd_p97_N256_a0.35_s42.json
exp2_a0.35_K50.log,exp2,,,False,centralized,addition,gd,97,256,0.35,123,,,,,,,,,,9900.0,8500.0,100.0,True,False,results/exp2_aggregation/cent_full/history_addition_gd_p97_N256_a0.35_s123.json
exp2_a0.35_K50.log,exp2,,,False,centralized,addition,gd,97,256,0.35,456,,,,,,,,,,9700.0,8600.0,100.0,True,False,results/exp2_aggregation/cent_full/history_addition_gd_p97_N256_a0.35_s456.json
exp2_a0.35_K50.log,exp2,,,False,centralized,addition,gd,97,256,0.006999999999999999,42,,,,,,,,,,inf,inf,0.3,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.006999999999999999_s42.json
exp2_a0.35_K50.log,exp2,,,False,centralized,addition,gd,97,256,0.006999999999999999,123,,,,,,,,,,inf,inf,0.3,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.006999999999999999_s123.json
exp2_a0.35_K50.log,exp2,,,False,centralized,addition,gd,97,256,0.006999999999999999,456,,,,,,,,,,inf,inf,0.3,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.006999999999999999_s456.json
exp2_a0.35_K50.log,exp2,,,False,federated,addition,gd,97,256,0.35,42,50,5,1.0,iid,,,,,,10760.0,9310.0,100.0,True,False,results/exp2_aggregation/fl_iid/history_fed_addition_gd_p97_N256_a0.35_K50_le5_ft1.0_iid_s42.json
exp2_a0.35_K50.log,exp2,,,False,federated,addition,gd,97,256,0.35,123,50,5,1.0,iid,,,,,,10655.0,9075.0,100.0,True,False,results/exp2_aggregation/fl_iid/history_fed_addition_gd_p97_N256_a0.35_K50_le5_ft1.0_iid_s123.json
exp2_a0.35_K50.log,exp2,,,False,federated,addition,gd,97,256,0.35,456,50,5,1.0,iid,,,,,,10355.0,9105.0,100.0,True,False,results/exp2_aggregation/fl_iid/history_fed_addition_gd_p97_N256_a0.35_K50_le5_ft1.0_iid_s456.json
exp2_a0.35_K97.log,exp2,,,False,centralized,addition,gd,97,256,0.35,42,,,,,,,,,,10000.0,8700.0,100.0,True,False,results/exp2_aggregation/cent_full/history_addition_gd_p97_N256_a0.35_s42.json
exp2_a0.35_K97.log,exp2,,,False,centralized,addition,gd,97,256,0.35,123,,,,,,,,,,9900.0,8500.0,100.0,True,False,results/exp2_aggregation/cent_full/history_addition_gd_p97_N256_a0.35_s123.json
exp2_a0.35_K97.log,exp2,,,False,centralized,addition,gd,97,256,0.35,456,,,,,,,,,,9700.0,8600.0,100.0,True,False,results/exp2_aggregation/cent_full/history_addition_gd_p97_N256_a0.35_s456.json
exp2_a0.35_K97.log,exp2,,,False,centralized,addition,gd,97,256,0.003608247422680412,42,,,,,,,,,,inf,inf,0.6,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.003608247422680412_s42.json
exp2_a0.35_K97.log,exp2,,,False,centralized,addition,gd,97,256,0.003608247422680412,123,,,,,,,,,,inf,inf,0.5,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.003608247422680412_s123.json
exp2_a0.35_K97.log,exp2,,,False,centralized,addition,gd,97,256,0.003608247422680412,456,,,,,,,,,,inf,inf,0.6,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.003608247422680412_s456.json
exp2_a0.35_K97.log,exp2,,,False,federated,addition,gd,97,256,0.35,42,97,5,1.0,iid,,,,,,12875.0,10795.0,100.0,True,False,results/exp2_aggregation/fl_iid/history_fed_addition_gd_p97_N256_a0.35_K97_le5_ft1.0_iid_s42.json
exp2_a0.35_K97.log,exp2,,,False,federated,addition,gd,97,256,0.35,123,97,5,1.0,iid,,,,,,13230.0,10705.0,100.0,True,False,results/exp2_aggregation/fl_iid/history_fed_addition_gd_p97_N256_a0.35_K97_le5_ft1.0_iid_s123.json
exp2_a0.35_K97.log,exp2,,,False,federated,addition,gd,97,256,0.35,456,97,5,1.0,iid,,,,,,12405.0,10580.0,100.0,True,False,results/exp2_aggregation/fl_iid/history_fed_addition_gd_p97_N256_a0.35_K97_le5_ft1.0_iid_s456.json
exp2_a0.3_K10.log,exp2,,,False,centralized,addition,gd,97,256,0.3,42,,,,,,,,,,12600.0,10600.0,100.0,True,False,results/exp2_aggregation/cent_full/history_addition_gd_p97_N256_a0.3_s42.json
exp2_a0.3_K10.log,exp2,,,False,centralized,addition,gd,97,256,0.3,123,,,,,,,,,,12600.0,10600.0,100.0,True,False,results/exp2_aggregation/cent_full/history_addition_gd_p97_N256_a0.3_s123.json
exp2_a0.3_K10.log,exp2,,,False,centralized,addition,gd,97,256,0.3,456,,,,,,,,,,13300.0,11500.0,100.0,True,False,results/exp2_aggregation/cent_full/history_addition_gd_p97_N256_a0.3_s456.json
exp2_a0.3_K10.log,exp2,,,False,centralized,addition,gd,97,256,0.03,42,,,,,,,,,,inf,inf,0.0,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.03_s42.json
exp2_a0.3_K10.log,exp2,,,False,centralized,addition,gd,97,256,0.03,123,,,,,,,,,,inf,inf,0.0,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.03_s123.json
exp2_a0.3_K10.log,exp2,,,False,centralized,addition,gd,97,256,0.03,456,,,,,,,,,,inf,inf,0.0,False,True,results/exp2_aggregation/cent_reduced/history_addition_gd_p97_N256_a0.03_s456.json
